ID,Name,Cost,Type,Race,Rarity,Attack,Health,Tribe,Keywords,Card Text,Flavor Text,Collectible,Set,Has Starforge,Starforge Text
cog_sd_m2,Blast Beetle,1,MINION,COGSMITHS,COMMON,2,1,MECH,LAST_WORDS,LAST WORDS: Deal 1 damage to a random enemy.,It\,true,CORE,NO,
cog_sd_m3,Fuse Lighter,1,MINION,COGSMITHS,COMMON,1,1,,DEPLOY; LAST_WORDS,DEPLOY: Give a friendly Mech LAST WORDS: Deal 2 damage to a random enemy.,She doesn\,true,CORE,NO,
cog_sd_s1,Scrap Grenade,1,SPELL,COGSMITHS,COMMON,,,,,Deal 1 damage to all enemy minions.,Gnomish recycling: turn yesterday\,true,CORE,NO,
cog_sd_m4,Boom Cog,2,MINION,COGSMITHS,COMMON,2,2,MECH,LAST_WORDS,LAST WORDS: Deal 2 damage to a random enemy.,Tick. Tick. Tick. Tick. SURPRISE! ...Why is nobody ever surprised?,true,CORE,NO,
cog_sd_s2,Volatile Payload,2,SPELL,COGSMITHS,COMMON,,,,LAST_WORDS,Give a friendly minion LAST WORDS: Deal 3 damage to a random enemy.,"Careful, it\",true,CORE,NO,
cog_sd_s3,Assembly Line,2,SPELL,COGSMITHS,COMMON,,,,LAST_WORDS,Summon two 1/1 Spark-Bots with LAST WORDS: Deal 1 damage to a random enemy.,Two for the price of two. Both explode free of charge! Volume discounts on volume explosions!,true,CORE,NO,
cog_sd_m5,Galactic Sapper,3,MINION,COGSMITHS,COMMON,3,3,MECH,SWIFT; LAST_WORDS,LAST WORDS: Deal 2 damage to two random enemies.,"Plants demolition charges on planets. Yes, WHOLE planets. The paperwork is surprisingly short.",true,CORE,NO,
cog_sd_m6,Cogwork Detonator,3,MINION,COGSMITHS,COMMON,2,4,MECH,LAST_WORDS,LAST WORDS: Deal damage equal to this minion\,Gnomish engineering rule #1: the bigger they build \,true,CORE,NO,
cog_sd_s4,Containment Breach,3,SPELL,COGSMITHS,COMMON,,,,,Destroy a friendly Mech. Trigger its LAST WORDS twice.,Safety Protocol 7: There IS no Safety Protocol 7. That\,true,CORE,NO,
cog_sd_m7,Rocket Rat,3,MINION,COGSMITHS,COMMON,4,2,MECH,SWIFT; LAST_WORDS,SWIFT. LAST WORDS: Deal 1 damage to a random enemy.,It\,true,CORE,NO,
cog_sd_m8,Star-Smelter,4,MINION,COGSMITHS,COMMON,4,5,MECH,LAST_WORDS,LAST WORDS: Deal 3 damage split randomly among all enemies.,Forged IN a star. Explodes LIKE a star. The gnomes consider this peak engineering.,true,CORE,NO,
cog_sd_m9,Turret Deployer,4,MINION,COGSMITHS,COMMON,3,4,,DEPLOY; LAST_WORDS,DEPLOY: Summon a 2/2 Boom Turret with LAST WORDS: Deal 2 damage to a random enemy.,Some assembly required. Disassembly is automatic. Usually involuntary.,true,CORE,NO,
cog_sd_s5,Power Core,4,SPELL,COGSMITHS,COMMON,,,,,"Draw 2 cards. If you control a Mech, draw 3 instead.",It\,true,CORE,NO,
cog_sd_s6,Overcharge,3,SPELL,COGSMITHS,COMMON,,,,SWIFT,"Give a Mech +3 Attack and SWIFT this turn. When it dies this turn, trigger its LAST WORDS twice.",MAXIMUM POWER! MAXIMUM LIABILITY! MAXIMUM FUN! ...Minimum survivors.,true,CORE,NO,
cog_sd_m10,Chrome Charger,5,MINION,COGSMITHS,COMMON,6,5,MECH,BLITZ; LAST_WORDS,BLITZ. LAST WORDS: Deal 2 damage to a random enemy.,Zero to lightspeed in zero seconds. Stopping takes... significantly longer.,true,CORE,NO,
cog_sd_m11,Cranky Mechanic,5,MINION,COGSMITHS,COMMON,4,5,,DEPLOY; LAST_WORDS,DEPLOY: Give all friendly Mechs LAST WORDS: Deal 1 damage to a random enemy.,Touch my wrench and I\,true,CORE,NO,
cog_sd_m12,Detonation Specialist,3,MINION,COGSMITHS,RARE,2,4,,,Your LAST WORDS effects deal 2 more damage.,PhD in Applied Explosions from the Galactic Institute of Kaboom. Minor in Running Away.,true,CORE,NO,
cog_sd_s7,Aftershock Plating,3,SPELL,COGSMITHS,RARE,,,,,Give a friendly Mech +2/+2. Its LAST WORDS trigger an additional time.,Built-in redundancy. The explosion has a backup explosion.,true,CORE,NO,
cog_sd_m13,NITROGLYCOGNOME,2,MINION,COGSMITHS,EPIC,1,1,,LAST_WORDS,LAST WORDS: Deal 5 damage to a random enemy and 2 damage to your hero.,He\,true,CORE,NO,
cog_sd_st1,ASTRAL ANVIL,4,STRUCTURE,COGSMITHS,EPIC,,,,,Your Mechs have +1/+1 and their LAST WORDS deal double damage.,Forged from a dying star by a gnome who asked \,true,CORE,NO,
cog_sd_st2,CLUSTER BOMB ARRAY,3,STRUCTURE,COGSMITHS,EPIC,,,,,"Whenever a friendly Mech dies, deal 3 damage split randomly among all enemies.","For every action, there is an equal and opposite explosion. This is not Newton\",true,CORE,NO,
cog_m32,GNOMECHANIC PRIME,6,MINION,COGSMITHS,LEGENDARY,4,5,MECH,LAST_WORDS,STARFORGE -- After 6 friendly LAST WORDS trigger: Transform into GNOMECHANIC OMEGA -- 8/10. ALL friendly LAST WORDS trigger THREE times. LAST WORDS: Deal 10 damage to ALL enemies.,Chief Engineer. Chief Demolitionist. She doesn\,true,CORE,YES,
cog_m33,THE INFINITY COIL,8,MINION,COGSMITHS,LEGENDARY,0,8,MECH,LAST_WORDS,STARFORGED -- enhanced. Gains enhanced abilities and BARRIER.,Infinite bots. Infinite explosions. Infinite fun. The gnomish definition of \,true,CORE,YES,
cog_m34,CONSTRUCTOR SUPREME,9,MINION,COGSMITHS,LEGENDARY,7,7,,DEPLOY; LAST_WORDS,STARFORGED -- 11/11. Gains enhanced abilities and BARRIER.,She doesn\,true,CORE,YES,
cog_m35,ADMIRAL BOOMSWORTH III,5,MINION,COGSMITHS,LEGENDARY,3,4,,DEPLOY; LAST_WORDS,STARFORGED -- 7/8. Gains enhanced abilities and BARRIER.,His middle name is literally \,true,CORE,YES,
cog_m36,THE GRAND DETONATOR,10,MINION,COGSMITHS,LEGENDARY,8,8,MECH,BLITZ; LAST_WORDS,STARFORGED -- 12/12. Gains enhanced abilities and BARRIER.,The gnomes\,true,CORE,YES,
lum_sd_m1,Luminar Acolyte,1,MINION,LUMINAR,COMMON,1,3,,ILLUMINATE,ILLUMINATE: Gain +1 Attack.,Prays for strength. Gets it. Immediately. Luminar customer service is INSTANT. Zero wait time. Infinite light.,true,CORE,NO,
lum_sd_m2,Sunbeam Sprite,1,MINION,LUMINAR,COMMON,1,2,ELEMENTAL,ILLUMINATE,ILLUMINATE: Draw a card.,It\,true,CORE,NO,
lum_sd_m3,Glowing Moth,1,MINION,LUMINAR,COMMON,1,1,ELEMENTAL,BARRIER; ILLUMINATE,BARRIER. ILLUMINATE: Gain +2/+2.,Drawn to the light. IS the light. Heal once and it\,true,CORE,NO,
lum_sd_m4,Dawn Priest,2,MINION,LUMINAR,COMMON,2,3,,DEPLOY,DEPLOY: Restore 3 Health to your Hero.,Rise and shine! Three health restored. Every ILLUMINATE on your board triggers. She\,true,CORE,NO,
lum_sd_m5,Pilgrim of Light,2,MINION,LUMINAR,COMMON,1,4,,,"Whenever your Hero is healed, gain +1/+1.","Every heal makes him bigger. Permanently. Drop him Turn 2, heal three times, he\",true,CORE,NO,
lum_sd_s1,Sanctify,2,SPELL,LUMINAR,COMMON,,,,,Restore 3 Health to a minion. Give it +1/+1.,"Blessed AND buff. The Luminar workout plan: pray, heal, get jacked. Repeat until enormous.",true,CORE,NO,
lum_sd_s2,Blessed Arrow,2,SPELL,LUMINAR,COMMON,,,,,"Deal 2 damage. If your Hero is at full Health, deal 4 instead.",The Luminar reward for staying healthy: hitting TWICE as hard. Full health isn\,true,CORE,NO,
lum_sd_m6,Lightsworn Guardian,3,MINION,LUMINAR,COMMON,2,5,,GUARDIAN; ILLUMINATE,GUARDIAN. ILLUMINATE: Gain +1/+1.,Every heal pumps him. By Turn 6 he\,true,CORE,NO,
lum_sd_m7,Penitent Monk,3,MINION,LUMINAR,COMMON,3,4,,SWIFT; DRAIN,DRAIN. (Heals your Hero for damage dealt.),He punches you AND feels better about it. Three damage dealt. Three health restored. ILLUMINATE triggers. Violence IS self-care.,true,CORE,NO,
lum_sd_m8,Beacon of Hope,3,MINION,LUMINAR,COMMON,2,4,,,End of Turn: Restore 2 Health to your Hero. Trigger all friendly ILLUMINATE effects.,Always on. Never dims. GUARANTEED ILLUMINATE every single turn. The beacon doesn\,true,CORE,NO,
lum_sd_s3,Purifying Light,3,SPELL,LUMINAR,COMMON,,,,,Restore 4 Health to your Hero. Draw a card.,Cleanses the body. Enlightens the mind. Four health AND a card. Plus every ILLUMINATE on your board fires. Sunrise in a bottle.,true,CORE,NO,
lum_sd_m9,Daybreak Charger,4,MINION,LUMINAR,COMMON,4,3,,SWIFT; ILLUMINATE,SWIFT. ILLUMINATE: Gain +1 Health and DRAIN.,Charges at dawn. Noon. Dusk. Whenever. SWIFT lets it hit immediately. ILLUMINATE gives DRAIN. So hitting HEALS you. So the cycle NEVER stops.,true,CORE,NO,
lum_sd_s4,Solar Flare,4,SPELL,LUMINAR,COMMON,,,,,Deal 3 damage to all enemy minions. Restore 1 Health to your Hero.,"SPF 10,000 recommended. AoE AND a heal. The heal triggers ILLUMINATE. Burning enemies and buffing allies in ONE card.",true,CORE,NO,
lum_sd_s5,Blinding Burst,4,SPELL,LUMINAR,COMMON,,,,,Deal 2 damage to all enemies. Restore 2 Health to your Hero.,Flash photography is strictly mandatory. Two to everything they have. Two health back for you. All ILLUMINATE effects fire.,true,CORE,NO,
lum_sd_m10,Cathedral Guard,5,MINION,LUMINAR,COMMON,4,7,,GUARDIAN; DRAIN; BARRIER,GUARDIAN. DRAIN.,No entry. No exceptions. DRAIN means every attack heals you. Heals trigger ILLUMINATE. The guard NEVER stops generating value.,true,CORE,NO,
lum_sd_m11,Luminar Templar,5,MINION,LUMINAR,COMMON,5,5,,ILLUMINATE; GUARDIAN,ILLUMINATE: Gain GUARDIAN and +0/+3.,One heal: 5/8 GUARDIAN. Two heals: 5/11 GUARDIAN. The light is his armor AND his growth hormone. Luminar templars only get THICKER.,true,CORE,NO,
lum_sd_s6,Consecrate,5,SPELL,LUMINAR,COMMON,,,,,Restore 5 Health to your Hero. Give all friendly minions +1/+1.,Everything is blessed now. Five health back. Board-wide buff. Every ILLUMINATE fires. The Luminar don\,true,CORE,NO,
lum_sd_m12,Luminous Wisp,1,MINION,LUMINAR,COMMON,0,2,ELEMENTAL,,End of Turn: Restore 1 Health to your Hero.,Smol. Bright. Useful. Free heal every turn means free ILLUMINATE trigger every turn. The 0/2 that powers your entire engine.,true,CORE,NO,
lum_sd_st1,Hallowed Ground,3,STRUCTURE,LUMINAR,COMMON,,,,,Your healing effects restore 2 additional Health. ILLUMINATE effects trigger an additional time.,Even the ground is holy. Every heal is bigger. Every ILLUMINATE fires twice. The Luminar sanctified the FLOOR.,true,CORE,NO,
lum_sd_st2,Chalice of Renewal,4,STRUCTURE,LUMINAR,RARE,,,,,Start of Turn: Restore 3 Health to your Hero and trigger all friendly ILLUMINATE effects.,Sip. Heal. Trigger everything. Every turn. Automatically. The holy happy hour never ends. The Luminar\,true,CORE,NO,
lum_sd_m13,Wrathguard Templar,5,MINION,LUMINAR,RARE,4,5,,ILLUMINATE,ILLUMINATE: Deal 2 damage to a random enemy.,Every heal hurts someone. ILLUMINATE doesn\,true,CORE,NO,
lum_sd_s7,WRATH OF THE LUMINAR,3,SPELL,LUMINAR,EPIC,,,,,Deal 1 damage to all enemies for each time you\,Every heal you\,true,CORE,NO,
lum_sd_s8,SAINT\,4,SPELL,LUMINAR,EPIC,,,,,Destroy a friendly minion. Deal damage to all enemies equal to its Health. Restore that much Health to your Hero.,Kill your own 3/8. Eight damage to everything. Eight health restored. ILLUMINATE fires everywhere. One sacrifice. Total board wipe. Full heal. The holiest nuke the Luminar ever built. They built it on PURPOSE.,true,CORE,NO,
lum_sd_s9,DIVINE CONVERGENCE,5,SPELL,LUMINAR,EPIC,,,,,"Trigger ALL friendly ILLUMINATE effects three times. For the rest of this turn, whenever you heal, trigger all ILLUMINATE effects an additional time.",Triple ILLUMINATE across your entire board. Then every heal afterward adds ANOTHER full round. Four ILLUMINATE minions? TWELVE immediate triggers. Then every subsequent heal adds FOUR more. The board goes SUPERNOVA.,true,CORE,NO,
lum_m32,"SOLARIUS, THE UNDYING LIGHT",9,MINION,LUMINAR,LEGENDARY,6,10,,BARRIER; DRAIN,"STARFORGE -- After healing 50 total Health: Transform into SOLARIUS ETERNAL -- 10/15, BARRIER, DRAIN, GUARDIAN. End of Turn: Fully heal your Hero and all friendly minions. Your Hero is immune during your opponent\",The light doesn\,true,CORE,YES,
lum_m33,DAWN\,7,MINION,LUMINAR,LEGENDARY,5,5,,DEPLOY,STARFORGED -- 9/9. Gains enhanced abilities and BARRIER.,She saw the end. Then she REWROTE it. Free hero power. Five health per tap. Double ILLUMINATE permanently. The Luminar\,true,CORE,YES,
lum_m34,THE SOLAR ENGINE,6,MINION,LUMINAR,LEGENDARY,0,12,ELEMENTAL,,STARFORGED -- enhanced. Gains enhanced abilities and BARRIER.,Auto-heals you. Then CONVERTS every point of healing into end-of-turn damage. Healed 8 this turn? Eight to a random enemy. The Luminar built a machine that turns KINDNESS into VIOLENCE.,true,CORE,YES,
lum_m35,SAINT ELYSIA THE MARTYR,4,MINION,LUMINAR,LEGENDARY,3,5,,ILLUMINATE; LAST_WORDS,STARFORGED -- 7/9. Gains enhanced abilities and BARRIER.,Alive: every heal buffs your ENTIRE board. Dead: every heal STILL buffs your entire board. PERMANENTLY. Kill her and the effect lasts FOREVER. Leave her and she does it through ILLUMINATE. There is no winning move against the Saint.,true,CORE,YES,
lum_s22,THE FINAL DAWN,10,SPELL,LUMINAR,LEGENDARY,,,,BARRIER,STARFORGED -- enhanced. Gains enhanced abilities and BARRIER.,Full heal. Thirty damage to everything. Triple ILLUMINATE across your entire board. BARRIER on everyone. One spell. The Luminar rose for the LAST TIME. And they brought EVERYTHING.,true,CORE,YES,
pyr_sd_m1,Ember Imp,1,MINION,PYROCLAST,COMMON,1,1,ELEMENTAL,LAST_WORDS,Last Words: Deal 1 damage to all enemies.,Small. Angry. Literally on fire. The Pyroclast bred these as pets. The pets keep burning down the kennel. Nobody is surprised.,true,CORE,NO,
pyr_sd_s1,Flamelick,1,SPELL,PYROCLAST,COMMON,,,,,Deal 2 damage to the enemy Hero.,Just a taste. Of FIRE. One mana. Two to the face. The Pyroclast appetizer. The main course is ALSO fire.,true,CORE,NO,
pyr_sd_m2,Firestarter,1,MINION,PYROCLAST,COMMON,1,1,ELEMENTAL,BLITZ; LAST_WORDS,BLITZ. Last Words: Deal 1 damage to the enemy Hero.,Born burning. Dies burning. The tiny window between those events is spent hitting your opponent\,true,CORE,NO,
pyr_sd_s2,Ignite,1,SPELL,PYROCLAST,COMMON,,,,,"Deal 1 damage to a minion. If it dies, deal 3 damage to the enemy Hero.",One spark starts the inferno. Snipe a 1-health minion and the fire JUMPS to face for 3. The Pyroclast call this \,true,CORE,NO,
pyr_sd_m3,Ashwalker,2,MINION,PYROCLAST,COMMON,2,2,,LAST_WORDS,Last Words: Deal 2 damage to the enemy Hero.,"Walks through ash. Creates MORE ash. Every time it dies, two damage hits face. The Pyroclast don\",true,CORE,NO,
pyr_sd_m4,Fire Cultist,3,MINION,PYROCLAST,COMMON,1,1,,DEPLOY,"DEPLOY: Deal 1 damage to ALL characters. (Yes, including your own.)",Doesn\,true,CORE,NO,
pyr_sd_s3,Pyro Bolt,2,SPELL,PYROCLAST,COMMON,,,,,Deal 3 damage to the enemy Hero.,Point. Click. Incinerate. Three to face for two mana. The Pyroclast designed this spell in committee. The committee was on fire.,true,CORE,NO,
pyr_sd_m5,Scorched Fanatic,3,MINION,PYROCLAST,COMMON,2,2,,LAST_WORDS,Last Words: Deal 3 damage to the enemy Hero.,His will is fire. His body is temporary. Three damage to face when he dies. The Pyroclast consider him a HERO. He\,true,CORE,NO,
pyr_sd_s4,Fuel the Flames,3,SPELL,PYROCLAST,COMMON,,,,,Your Last Words effects deal 2 extra damage this turn. Draw a card.,More fuel. MORE. MOOORE. Every Last Words this turn hits 2 harder. Plus a card. The Pyroclast\,true,CORE,NO,
pyr_sd_m6,Charred Berserker,3,MINION,PYROCLAST,COMMON,3,1,,SWIFT; LAST_WORDS,SWIFT. Last Words: Deal 2 damage to all enemies.,5/1 with SWIFT. It hits for 5 immediately. Dies to a sneeze. dies for 2 to everything. The Pyroclast kamikaze lifestyle.,true,CORE,NO,
pyr_sd_m7,Blazing Chariot,4,MINION,PYROCLAST,COMMON,3,4,ELEMENTAL,BLITZ; LAST_WORDS,BLITZ. Last Words: Deal 2 damage to the enemy Hero.,Doesn\,true,CORE,NO,
pyr_sd_s5,Wall of Flame,4,SPELL,PYROCLAST,COMMON,,,,,Deal 3 damage to all enemies.,Some people just want to watch everything burn. The Pyroclast ARE those people. Three to everything. No survivors. No apologies.,true,CORE,NO,
pyr_sd_m8,Magma Giant,5,MINION,PYROCLAST,COMMON,3,5,ELEMENTAL,LAST_WORDS,Last Words: Deal 3 damage to the enemy Hero.,Five tons of angry lava. Three damage to face when it dies. The Pyroclast don\,true,CORE,NO,
pyr_sd_s6,Pyroclastic Flow,5,SPELL,PYROCLAST,COMMON,,,,,Deal 4 damage to all enemy minions.,No escape. No survivors. No refunds. The Pyroclast don\,true,CORE,NO,
pyr_sd_m9,Infernal Juggernaut,6,MINION,PYROCLAST,COMMON,5,4,ELEMENTAL,SWIFT; LAST_WORDS,SWIFT. Last Words: Deal 3 damage to all enemies.,HE is the catastrophe. 6/5 SWIFT that hits immediately. dies for 3 to everything. The Pyroclast\,true,CORE,NO,
pyr_sd_m10,Ashen Colossus,7,MINION,PYROCLAST,COMMON,6,6,ELEMENTAL,LAST_WORDS,Last Words: Deal 4 damage to all enemies.,"When it falls, civilizations end. When it dies, four damage hits everything on the other side. The Pyroclast built a 7/7 extinction event.",true,CORE,NO,
pyr_sd_m11,Kindling,1,MINION,PYROCLAST,COMMON,1,1,ELEMENTAL,LAST_WORDS,LAST WORDS: Deal 2 damage to the enemy Hero.,Born to die. And burn. One mana. Two face damage on death. The Pyroclast\,true,CORE,NO,
pyr_sd_st1,Ash Pit,2,STRUCTURE,PYROCLAST,COMMON,,,,,"Whenever a friendly minion dies, deal 1 damage to the enemy Hero.",Everything returns to ash. Ash returns to YOUR FACE. Every single death pings face for 1. Seven minions die? Seven damage. The Pit COUNTS.,true,CORE,NO,
pyr_sd_m12,Flamecaller Disciple,3,MINION,PYROCLAST,RARE,2,3,,,Your Last Words effects deal 2 extra damage.,Teacher says always add more fire. PERMANENTLY. Every Last Words on every minion hits 2 harder while she\,true,CORE,NO,
pyr_sd_m13,Inferno Engine,5,MINION,PYROCLAST,RARE,3,4,MECH,,"Whenever a friendly minion with Last Words dies, summon a 3/2 Flame Elemental with Last Words: Deal 2 damage to the enemy Hero.",The fire never ends. It just changes SHAPE. Last Words minion dies? A replacement spawns with MORE Last Words. The engine runs on death.,true,CORE,NO,
pyr_sd_s7,Volcanic Heart,4,SPELL,PYROCLAST,RARE,,,,,Give a minion Last Words: Deal damage equal to this minion\,Strap a bomb onto ANYTHING. Your 7/7 now dies for 7 to everything. The Pyroclast don\,true,CORE,NO,
pyr_sd_s8,CHAIN DETONATION,3,SPELL,PYROCLAST,EPIC,,,,,Destroy a friendly minion. Trigger its Last Words. Then trigger the Last Words of every other friendly minion with Last Words.,Kill one bomb. It explodes. Every other bomb on your board ALSO explodes. Four Last Words minions? One sacrifice triggers FIVE explosions. The Pyroclast invented the chain reaction and they are NOT sorry. Three mana. Total board detonation.,true,CORE,NO,
pyr_sd_s9,SUPERNOVA,7,SPELL,PYROCLAST,EPIC,,,,,Destroy ALL minions. Deal 5 damage to the enemy Hero. Trigger all friendly Last Words effects.,"Everything dies. But YOUR minions Last Words first, dealing their death damage. Then every destroyed minion deals 2 to face. Seven minions total? All dies fire, then FOURTEEN to face. The Pyroclast\",true,CORE,NO,
pyr_sd_m14,PYROCLAST AVATAR,5,MINION,PYROCLAST,EPIC,3,3,ELEMENTAL,LAST_WORDS; DEPLOY,DEPLOY: Give ALL friendly minions Last Words: Deal 2 damage to the enemy Hero. Last Words: Deal 4 damage to the enemy Hero.,Everything on your board is now a bomb. Your 1/1 tokens? Bombs. Your GUARDIAN? A bomb. ALL of them Last Words for 2 to face. The Avatar itself hits for 4. The Pyroclast don\,true,CORE,NO,
pyr_m30,PHOENIX ETERNUS,6,MINION,PYROCLAST,LEGENDARY,5,5,ELEMENTAL,BARRIER; LAST_WORDS,"STARFORGE -- After dying 5 times: Transform into THE IMMORTAL PHOENIX -- 12/10, BARRIER, SWIFT. LAST WORDS: Return to play with full Health and +3/+3. Deal 5 damage to all enemies. Costs (0).",Death is not the end. It\,true,CORE,YES,
pyr_m31,"ASHYR, THE WORLD BURNER",8,MINION,PYROCLAST,LEGENDARY,6,6,,DEPLOY; LAST_WORDS,STARFORGED -- 10/10. Gains enhanced abilities and BARRIER.,The Pyroclast had one rule: burn everything. Ashyr added a second: burn it AGAIN. Three damage on entry. Five on Last Words. Two to face every turn. She doesn\,true,CORE,YES,
pyr_m32,MAGMA TYRANT,7,MINION,PYROCLAST,LEGENDARY,7,6,ELEMENTAL,LAST_WORDS,"STARFORGE -- After dealing 30 Last Words damage: Transform into MAGMA EMPEROR -- 10/10, BARRIER. When ANY minion dies, deal 3 damage to all enemies. Last Words: Deal 8 damage to all enemies.",He doesn\,true,CORE,YES,
pyr_m33,GRAND INCINERATOR VOLK,5,MINION,PYROCLAST,LEGENDARY,3,4,,DEPLOY,STARFORGED -- 7/8. Gains enhanced abilities and BARRIER.,The Pyroclast\,true,CORE,YES,
